wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
5,3,4,agecat7;4.0,0.017045454545454544,-4.071871706370042,0.08695652173913043,-2.4423470353692043,97705.1589958159,11.489709641097525,352,5.863631175598097,74.4985754985755,4.310780004378219,
5,4,4,agecat7;4.0,0.03529411764705882,-3.3440389678222067,0.16883116883116883,-1.7788560643921472,28634.260869565216,10.262359212361599,255,5.541263545158426,78.48818897637796,4.3629481545686435,
5,5,4,agecat7;4.0,0.059006211180124224,-2.830112566377968,0.14130434782608695,-1.9568392195875037,35287.86885245902,10.471294525286684,322,5.7745515455444085,83.2367601246106,4.421689078670528,
5,6,4,agecat7;4.0,0.0784313725490196,-2.5455312716044354,0.08333333333333333,-2.4849066497880004,22776.81081081081,10.0334982276749,204,5.318119993844216,89.82758620689656,4.497892124200994,
5,7,4,agecat7;4.0,0.016181229773462782,-4.123903364463645,0.29464285714285715,-1.2219913098286144,41534.99282094595,10.634291551429675,309,5.733341276897746,60.574675324675326,4.103876906798424,
5,8,4,agecat7;4.0,0.015957446808510637,-4.137829674161839,0.16393442622950818,-1.8082887711792657,27275.683544303796,10.21375087158995,188,5.236441962829949,78.475935828877,4.36279202784171,
5,9,4,agecat7;4.0,0.18421052631578946,-1.6916760106710724,0.2,-1.6094379124341003,132130.72727272726,11.791547069614165,38,3.6375861597263857,89.75675675675676,4.497103308732522,
5,10,4,agecat7;4.0,0.04421768707482993,-3.1186304098771447,0.09482758620689655,-2.3556949183079943,79815.4622456115,11.287472527144711,294,5.683579767338681,78.46757679180887,4.362685504966869,
5,11,4,agecat7;4.0,0.0031446540880503146,-5.762051382780177,0.19444444444444445,-1.6376087894007967,55896.15980635862,10.931250959222737,318,5.762051382780177,74.52681388012618,4.311158978484663,
5,12,4,agecat7;4.0,0.00909090909090909,-4.700480365792417,0.20416666666666666,-1.5888186252313647,132580.96685204803,11.794948808362305,550,6.309918278226516,60.510018214936245,4.102808941657755,
5,13,4,agecat7;4.0,0.08846153846153847,-2.425187415086378,0.028985507246376812,-3.5409593240373143,84998.36781609195,11.350387333124466,260,5.560681631015528,89.89189189189189,4.4986077471086485,
5,14,4,agecat7;4.0,0.003215434083601286,-5.739792912179234,0.17647058823529413,-1.7346010553881064,123983.13734863281,11.727900846215885,311,5.739792912179234,63.52258064516129,4.151395443398899,
5,15,4,agecat7;4.0,0.025,-3.6888794541139363,0.2857142857142857,-1.252762968495368,56967.17592592593,10.95023051999642,240,5.480638923341991,70.3723849372385,4.253800926795922,
5,16,4,agecat7;4.0,0.02074688796680498,-3.8753590210565547,0.28,-1.2729656758128873,48404.87401574803,10.787355790439248,241,5.484796933490655,66.375,4.195320479562103,
5,17,4,agecat7;4.0,0.027777777777777776,-3.58351893845611,0.3157894736842105,-1.1526795099383855,24107.975,10.090297977602232,108,4.68213122712422,74.4392523364486,4.309983387882243,
5,18,4,agecat7;4.0,0.010256410256410256,-4.579852378003801,0.30612244897959184,-1.1837700970084166,63175.3436814693,11.053669372391488,195,5.272999558563747,63.44845360824742,4.1502278220469675,
5,19,4,agecat7;4.0,0.021367521367521368,-3.845883202923601,0.2375,-1.4375876555074412,35972.607476635516,10.490513024377512,234,5.455321115357702,74.53218884120172,4.31123109705489,
5,20,4,agecat7;4.0,0.025,-3.6888794541139363,0.06896551724137931,-2.6741486494265287,112863.12121212122,11.633931046750515,80,4.382026634673881,83.25316455696202,4.42188614083433,
5,21,4,agecat7;4.0,0.012048192771084338,-4.418840607796598,0.17197452229299362,-1.760408939343979,122987.40066964286,11.719837195527738,332,5.805134968916488,70.58006042296073,4.256747674338579,
5,22,4,agecat7;4.0,0.016778523489932886,-4.087655574071304,0.16393442622950818,-1.8082887711792657,37892.22818791946,10.542501309037872,298,5.697093486505405,74.47474747474747,4.310460107855061,
5,23,4,agecat7;4.0,0.059574468085106386,-2.8205281845289,0.17307692307692307,-1.754019141245208,23075.0875,10.046508851346529,235,5.459585514144159,83.18376068376068,4.421052144686855,
5,24,4,agecat7;4.0,0.027777777777777776,-3.58351893845611,0.45454545454545453,-0.7884573603642702,40496.61363636364,10.608973635681846,108,4.68213122712422,60.4392523364486,4.101638766984687,
5,25,4,agecat7;4.0,0.036827195467422094,-3.3015186994717602,0.09821428571428571,-2.320603598496724,45052.21387283237,10.715577404400223,353,5.8664680569332965,83.24431818181819,4.4217798764631615,
5,26,4,agecat7;4.0,0.03418803418803419,-3.3758795736778655,0.09420289855072464,-2.362304327695668,77095.72972972973,11.252803171892127,351,5.860786223465865,83.38571428571429,4.423477003154432,
5,27,4,agecat7;4.0,0.0032679738562091504,-5.723585101952381,0.1391304347826087,-1.9723434061234688,73770.56349206349,11.20871506234807,306,5.723585101952381,70.54754098360655,4.2562868227460395,
5,28,4,agecat7;4.0,0.016260162601626018,-4.119037174812472,0.24509803921568626,-1.4060969884160703,52527.52850506757,10.86909266363247,246,5.5053315359323625,70.36326530612244,4.2536713273502516,
5,29,4,agecat7;4.0,0.006557377049180328,-5.0271645960474665,0.2204724409448819,-1.5119825762833874,51667.86990704114,10.852591395485478,305,5.720311776607412,66.34868421052632,4.1949239295420355,
5,30,4,agecat7;4.0,0.039568345323741004,-3.2297258408922667,0.11458333333333333,-2.166452918669466,67537.40364583333,11.120436851474766,278,5.627621113690637,78.46931407942239,4.362707644918845,
5,31,4,agecat7;4.0,0.01,-4.605170185988091,0.3225806451612903,-1.1314021114911006,36415.114285714284,10.502739195071209,100,4.605170185988092,66.31313131313131,4.194387936602307,
5,32,4,agecat7;4.0,0.004310344827586207,-5.44673737166631,0.0761904761904762,-2.5745188084776873,136333.5992264093,11.822860096670889,464,6.139884552226255,66.50539956803456,4.197283140877348,
5,33,4,agecat7;4.0,0.005847953216374269,-5.14166355650266,0.16778523489932887,-1.7850704810772584,105552.99830334596,11.566968459347155,342,5.834810737062605,66.35483870967742,4.195016685167811,
5,34,4,agecat7;4.0,0.07941176470588235,-2.533108751605878,0.014285714285714285,-4.248495242049359,30923.07,10.339257786259,340,5.8289456176102075,89.8023598820059,4.497611254272502,
5,35,4,agecat7;4.0,0.03409090909090909,-3.378724525810097,0.10526315789473684,-2.2512917986064953,16297.166666666666,9.698746547554808,88,4.477336814478207,90.1264367816092,4.501213537576338,
5,36,4,agecat7;4.0,0.045454545454545456,-3.0910424533583156,0.36666666666666664,-1.0033021088637848,19941.45945945946,9.90055623338801,110,4.700480365792417,78.43119266055047,4.36222171379709,
5,37,4,agecat7;4.0,0.015151515151515152,-4.189654742026425,0.30612244897959184,-1.1837700970084166,52558.42592592593,10.869680704573165,132,4.882801922586371,63.541984732824424,4.151700864312374,
5,38,4,agecat7;4.0,0.019230769230769232,-3.951243718581427,0.08695652173913043,-2.4423470353692043,182244.48780487804,12.113104404172784,52,3.9512437185814275,74.11764705882354,4.305653655889308,
5,39,4,agecat7;4.0,0.0125,-4.382026634673881,0.16279069767441862,-1.8152899666382492,159050.4924101653,11.976976993118209,80,4.382026634673881,60.74683544303797,4.106714989391224,
5,40,4,agecat7;4.0,0.05454545454545454,-2.908720896564361,0.14285714285714285,-1.9459101490553135,241091.39196428572,12.39293136035597,55,4.007333185232471,63.425925925925924,4.149872704132052,
5,41,4,agecat7;4.0,0.03864734299516908,-3.253277251585533,0.06666666666666667,-2.70805020110221,34227.525,10.44078542391448,207,5.332718793265369,89.55825242718447,4.494889278668184,
5,42,4,agecat7;4.0,0.01818181818181818,-4.007333185232471,0.4444444444444444,-0.8109302162163288,35460.8,10.476183140005409,55,4.007333185232471,63.44444444444444,4.1501646323197905,
5,43,4,agecat7;4.0,0.061855670103092786,-2.782951509275328,0.23076923076923078,-1.466337068793427,19634.5625,9.885046685123942,97,4.574710978503383,83.13541666666667,4.420470804408173,
5,44,4,agecat7;4.0,0.011583011583011582,-4.458215773031428,0.30097087378640774,-1.2007417837444896,44790.11534381735,10.709742754411634,259,5.556828061699537,60.68604651162791,4.105713795389906,
5,45,4,agecat7;4.0,0.013157894736842105,-4.330733340286331,0.125,-2.0794415416798357,216068.24074074073,12.283349566126413,76,4.330733340286331,66.73333333333333,4.200704578213011,
5,46,4,agecat7;4.0,0.03,-3.506557897319982,0.11428571428571428,-2.169053700369523,20788.60975609756,9.94216050781753,100,4.605170185988092,70.65656565656566,4.257831036964991,
5,47,4,agecat7;4.0,0.015151515151515152,-4.189654742026425,0.12121212121212122,-2.1102132003465894,188456.49456521738,12.146622461169724,66,4.189654742026425,70.4,4.254193263163997,
