id,wavenum,fdvsavings_bu_s,ifssmokerstat,fdvgrossfw_bu_s
112774,2003,19600,4.0,21825
112774,2005,22600,4.0,29600
112774,2007,25000,4.0,25000
112774,2009,20000,2.0,20000
112774,2011,60000,2.0,60000
112775,2003,100,1.0,100
112775,2005,100,1.0,100
112775,2007,nan,nan,nan
112775,2009,nan,nan,nan
112775,2011,nan,nan,nan
112778,2003,900,4.0,902
112778,2005,0,4.0,1
112778,2007,300,4.0,500
112778,2009,10,4.0,130
112778,2011,2000,4.0,2100
112780,2003,13500,2.0,15500
112780,2005,24000,2.0,27000
112780,2007,26000,2.0,26350
112780,2009,34571.4296875,2.0,36300
112780,2011,38000,2.0,38900
112781,2003,3000,0.0,3000
112781,2005,42000,0.0,42000
112781,2007,16500,0.0,16500
112781,2009,7500,0.0,7500
112781,2011,14500,0.0,14500
112783,2003,10000,0.0,16400
112783,2005,41000,0.0,47500
112783,2007,35000,0.0,43000
112783,2009,93000,0.0,108300
112783,2011,60000,0.0,81000
112786,2003,10000,0.0,13500
112786,2005,25000,0.0,38000
112786,2007,44000,0.0,59000
112786,2009,40000,0.0,40000
112786,2011,4000,0.0,4000
112787,2003,10,4.0,10
112787,2005,14000,4.0,14000
112787,2007,40,4.0,40
112787,2009,50,4.0,50
112787,2011,0,4.0,0
112788,2003,19600,2.0,21825
112788,2005,22600,2.0,29600
112788,2007,25000,2.0,25000
112788,2009,20000,2.0,20000
112788,2011,60000,2.0,60000
112789,2003,18600,2.0,31000
112789,2005,9429,2.0,11189
112789,2007,2500,2.0,8571
112789,2009,4200,2.0,4200
112789,2011,nan,nan,nan
112790,2003,24000,4.0,55700
112790,2005,47139,2.0,75639
112790,2007,20128.470703125,2.0,70700
112790,2009,30800,2.0,52800
112790,2011,9007.5439453125,2.0,81700
112791,2003,43000,4.0,64550
112791,2005,nan,nan,nan
112791,2007,1882.35302734375,2.0,6400
112791,2009,2000,2.0,38100
112791,2011,5950,2.0,5955
112792,2003,149700,0.0,764700
112792,2005,nan,nan,nan
112792,2007,nan,nan,nan
112792,2009,nan,nan,nan
112792,2011,nan,nan,nan
112793,2003,30000,2.0,64800
112793,2005,41900,2.0,105600
112793,2007,33100,2.0,104960
112793,2009,57450,2.0,82450
112793,2011,43500,2.0,65000
112796,2003,21500,2.0,61550
112796,2005,3800,2.0,3802
112796,2007,12243,2.0,142246
112796,2009,23014.4765625,2.0,130300
112796,2011,116000,2.0,412000
112798,2003,16000,2.0,47000
112798,2005,13200,2.0,13354
112798,2007,27500,2.0,55500
112798,2009,113000,2.0,113005
112798,2011,26300,2.0,26300
112801,2003,5750,3.0,9250
112801,2005,24000,3.0,32000
112801,2007,nan,nan,nan
112801,2009,140000,3.0,150450
112801,2011,2684.21044921875,3.0,176800
112802,2003,40100,0.0,42500
112802,2005,19500,0.0,29500
112802,2007,60500,0.0,75500
112802,2009,18000,0.0,23000
112802,2011,80000,0.0,85000
112804,2003,20000,0.0,87000
112804,2005,15000,0.0,158870
112804,2007,23000,0.0,133000
112804,2009,7000,0.0,95005
112804,2011,10000,0.0,120000
112805,2003,24630,2.0,54630
112805,2005,39000,2.0,91000
112805,2007,62000,2.0,130000
112805,2009,53034,2.0,94034
112805,2011,53517,2.0,78517
112809,2003,0,0.0,0
112809,2005,4224,0.0,4224
112809,2007,2000,0.0,2000
112809,2009,3000,0.0,3000
112809,2011,0,0.0,0
112810,2003,4900,4.0,4900
112810,2005,5000,4.0,5000
112810,2007,30000,4.0,30000
112810,2009,64300,4.0,68340
112810,2011,22000,4.0,22010
112811,2003,42000,4.0,42000
112811,2005,0,4.0,0
112811,2007,5000,4.0,5000
112811,2009,nan,nan,nan
112811,2011,nan,nan,nan
112814,2003,4500,2.0,7500
112814,2005,6200,2.0,6200
112814,2007,200,2.0,200
112814,2009,810,2.0,810
112814,2011,1700,2.0,1700
112815,2003,52000,1.0,112000
112815,2005,50000,1.0,160000
112815,2007,25000,1.0,125065
112815,2009,60000,1.0,404000
112815,2011,30000,1.0,195200
112816,2003,9203,4.0,30703
112816,2005,10555,4.0,24055
112816,2007,11447,4.0,33456
112816,2009,56849,2.0,94849
112816,2011,24000,2.0,47000
112817,2003,6000,2.0,6000
112817,2005,14000,2.0,14000
112817,2007,8000,2.0,8900
112817,2009,7500,2.0,9500
112817,2011,18000,2.0,21200
112819,2003,31000,4.0,31015
112819,2005,nan,nan,nan
112819,2007,nan,nan,nan
112819,2009,nan,nan,nan
112819,2011,nan,nan,nan
112820,2003,4812,0.0,5689
112820,2005,8700,0.0,8700
112820,2007,nan,nan,nan
112820,2009,nan,nan,nan
112820,2011,nan,nan,nan
112824,2003,1600,2.0,7600
112824,2005,34000,2.0,43500
112824,2007,38000,2.0,38000
112824,2009,10500,2.0,11500
112824,2011,3000,2.0,6700
112825,2003,16000,4.0,21000
112825,2005,9100,4.0,12700
112825,2007,0,4.0,13500
112825,2009,8000,4.0,12000
112825,2011,3000,4.0,13000
112830,2003,800,2.0,4100
112830,2005,1400,2.0,3180
112830,2007,2500,2.0,3500
112830,2009,3822,2.0,12822
112830,2011,10951,2.0,13851
112832,2003,1256.41027832031,2.0,24500
112832,2005,42197.84765625,2.0,2200166
112832,2007,33000,2.0,189500
112832,2009,73641.4921875,2.0,355385.1875
112832,2011,300,2.0,26300
112834,2003,57015.38671875,0.0,65400
112834,2005,16300,0.0,23313
112834,2007,43785,0.0,49960
112834,2009,56000,0.0,64250
112834,2011,59000,0.0,89050
112835,2003,26000,2.0,26000
112835,2005,66879,2.0,66879
112835,2007,67000,2.0,67000
112835,2009,18000,2.0,73000
112835,2011,20949,2.0,79583
112836,2003,55300,2.0,75300
112836,2005,59561,2.0,168061
112836,2007,68000,2.0,191000
112836,2009,65651,2.0,258151
112836,2011,79000,2.0,175000
112837,2003,30000,2.0,40000
112837,2005,77000,2.0,83580
112837,2007,70000,2.0,70000
112837,2009,41000,2.0,41000
112837,2011,65000,2.0,65000
112838,2003,900,2.0,900
112838,2005,4400,2.0,4400
112838,2007,10900,2.0,10901
112838,2009,200,2.0,201
112838,2011,nan,nan,nan
112843,2003,100,2.0,110
112843,2005,133,2.0,143
112843,2007,1000,2.0,1010
112843,2009,400,2.0,410
112843,2011,103000,2.0,103010
112847,2003,425163.125,3.0,428200
112847,2005,42000,3.0,92200
112847,2007,42000,3.0,42200
112847,2009,7000,3.0,72200
112847,2011,58000,3.0,218200
112850,2003,0,4.0,0
112850,2005,197,2.0,217
112850,2007,0,4.0,0
112850,2009,0,4.0,25
112850,2011,0,4.0,0
112851,2003,14500,0.0,15900
112851,2005,26064.515625,0.0,50500
112851,2007,0,0.0,55000
112851,2009,520080,0.0,577184
112851,2011, ,0.0, 
112855,2003,131526.3125,0.0,357000
112855,2005,76000,0.0,96000
112855,2007,84000,0.0,219000
112855,2009,268849.8125,0.0,553000
112855,2011,144000,0.0,292000
112856,2003,35000,2.0,35000
112856,2005,36000,2.0,36000
112856,2007,70000,2.0,70001
112856,2009,48000,2.0,48000
112856,2011,31000,2.0,31000
112857,2003,4000,0.0,4000
112857,2005,9000,0.0,9000
112857,2007,9500,0.0,9500
112857,2009,9200,0.0,9200
112857,2011,10000,0.0,10000
112859,2003,20,4.0,20
112859,2005,2000,4.0,2000
112859,2007,3000,4.0,3000
112859,2009,3000,4.0,3000
112859,2011,7745,4.0,7745
112860,2003,26000,4.0,34500
112860,2005,16500,4.0,16550
112860,2007,57000,4.0,57000
112860,2009,13000,4.0,13000
112860,2011,9000,4.0,9000
112861,2003,4000,0.0,5200
112861,2005,2200,0.0,3200
112861,2007,9000,0.0,16200
112861,2009,40000,0.0,47120
112861,2011,18000,0.0,18120
112863,2003,80600,0.0,80600
112863,2005,2500,0.0,2500
112863,2007,326,0.0,326
112863,2009,7062,0.0,7062
112863,2011,2950,0.0,2950
112865,2003,200,4.0,200
112865,2005,500,4.0,500
112865,2007,762,2.0,762
112865,2009,770,2.0,770
112865,2011,1008,2.0,1008
112866,2003,15000,0.0,63015
112866,2005,nan,nan,nan
112866,2007,nan,nan,nan
112866,2009, ,0.0, 
112866,2011,36000,-2.0,86000
112869,2003,73000,1.0,170000
112869,2005,55662,1.0,312820
112869,2007,60400,1.0,504800
112869,2009,6800,1.0,141800
112869,2011,43000,1.0,336000
112870,2003,4900,2.0,14900
112870,2005,13500,2.0,33500
112870,2007,6300,2.0,19800
112870,2009,4000,2.0,4101
112870,2011,42000,2.0,70000
112874,2003,29000,2.0,49400
112874,2005,25205.388671875,2.0,61299.50390625
112874,2007,40000,2.0,47400
112874,2009,96412.421875,2.0,112566
112874,2011,75000,2.0,91500
112876,2003,32000,2.0,35400
112876,2005,68002,2.0,68002
112876,2007,74000,2.0,74000
112876,2009,8000,2.0,8000
112876,2011,75000,2.0,106000
112877,2003,30000,4.0,50007
112877,2005,22798.134765625,4.0,22807
112877,2007,59000,2.0,68006
112877,2009,30000,2.0,30010
112877,2011,13050,2.0,13050
112878,2003,34015,0.0,182415
112878,2005,193212.109375,0.0,380600
112878,2007,196000,0.0,256000
112878,2009,60300,0.0,120300
112878,2011,20000,3.0,20000
112880,2003,31986.67578125,2.0,32008
112880,2005,68000,2.0,107000
112880,2007,12647.9853515625,2.0,47300
112880,2009,5397,2.0,40397
112880,2011,6906.55712890625,2.0,38300
112885,2003,35000,0.0,37505
112885,2005,nan,nan,nan
112885,2007,nan,nan,nan
112885,2009,16000,0.0,16009
112885,2011,nan,nan,nan
112887,2003,41518,2.0,78818
112887,2005,10000,2.0,65050
112887,2007,5000,2.0,5000
112887,2009,31700,2.0,111713
112887,2011,21500,2.0,162893
112888,2003,44000,2.0,45000
112888,2005,23500,2.0,42250
112888,2007,23395,2.0,37095
112888,2009,26500,2.0,48000
112888,2011,32000,2.0,48800
112893,2003,0,4.0,0
112893,2005,98,2.0,98
112893,2007,0,4.0,0
112893,2009,0,2.0,0
112893,2011,400,2.0,400
112896,2003,50000,0.0,50019
112896,2005,150000,0.0,150000
112896,2007,11924,0.0,47924
112896,2009,30000,0.0,30000
112896,2011,50000,0.0,75000
112897,2003,200,1.0,200
112897,2005,6000,1.0,6000
112897,2007,3000,1.0,3000
112897,2009,601,1.0,601
112897,2011,1000,1.0,1000
112898,2003,32000,4.0,32000
112898,2005,27000,4.0,34000
112898,2007,nan,nan,nan
112898,2009,nan,nan,nan
112898,2011,nan,nan,nan
112901,2003,16200,2.0,41200
112901,2005,54000,2.0,54000
112901,2007,12000,2.0,32000
112901,2009,nan,nan,nan
112901,2011,nan,nan,nan
112902,2003,1400,2.0,21900
112902,2005,45000,2.0,61000
112902,2007,50000,2.0,50000
112902,2009,2258,2.0,2258
112902,2011,27150,2.0,27150
112905,2003,22484.025390625,1.0,22520
112905,2005,32288.18359375,1.0,32310
112905,2007,63139,1.0,69164
112905,2009,283166.75,1.0,283191
112905,2011,52546.83203125,1.0,112207
112906,2003,25000,2.0,25000
112906,2005,839,2.0,25839
112906,2007,0,2.0,0
112906,2009,20000,2.0,20000
112906,2011,20000,2.0,20000
112908,2003,873,0.0,873
112908,2005,400,0.0,400
112908,2007,3800,0.0,3800
112908,2009,3400,0.0,3400
112908,2011, ,-2.0, 
112909,2003,1070,0.0,1070
112909,2005,3700,0.0,5000
112909,2007,0,0.0,2500
112909,2009,25000,0.0,61000
112909,2011,400,0.0,400
112910,2003,200,0.0,200
112910,2005,5000,0.0,5000
112910,2007,590,0.0,590
112910,2009,245,0.0,245
112910,2011,nan,nan,nan
112917,2003,5000,0.0,5000
112917,2005,5700,0.0,5700
112917,2007,nan,nan,nan
112917,2009,nan,nan,nan
112917,2011,nan,nan,nan
112919,2003,11954,2.0,11954
112919,2005,15000,2.0,15000
112919,2007,18000,2.0,18000
112919,2009,900,2.0,900
112919,2011,2000,2.0,2000
112920,2003,20,2.0,20
112920,2005,350,4.0,350
112920,2007,1000,4.0,1000
112920,2009,3000,4.0,3000
112920,2011,21400,4.0,21400
112921,2003,10000,0.0,136400
112921,2005,15000,0.0,185350
112921,2007,6000,0.0,266000
112921,2009,35000,0.0,155000
112921,2011,39000,0.0,39600
112924,2003,9500,0.0,9500
112924,2005,4000,0.0,4000
112924,2007,15200,0.0,15200
112924,2009,1000,0.0,1000
112924,2011,3200,0.0,3200
112925,2003,1500,4.0,111700
112925,2005,0,4.0,53600
112925,2007,0,4.0,70200
112925,2009,28276,4.0,95476
112925,2011,12000,2.0,70250
112931,2003,10000,4.0,10000
112931,2005,13781,4.0,13781
112931,2007,6000,4.0,6000
112931,2009,1000,4.0,1000
112931,2011,16000,4.0,16000
112932,2003,300,3.0,300
112932,2005,300,3.0,300
112932,2007,nan,nan,nan
112932,2009,nan,nan,nan
112932,2011,nan,nan,nan
112933,2003,7000,2.0,7360
112933,2005,12400,2.0,14760
112933,2007,61890.1796875,2.0,77470
112933,2009,9550,2.0,9556
112933,2011,3492,2.0,7507
112938,2003,10000,0.0,48500
112938,2005,33000,0.0,74660
112938,2007,30000,0.0,94100
112938,2009,50024.390625,0.0,200097.5625
112938,2011,7000,0.0,67600
112945,2003,300,4.0,300
112945,2005,21200,2.0,22750
112945,2007,11500,2.0,11590
112945,2009,31500,2.0,34080
112945,2011,8000,2.0,16060
112947,2003,31000,1.0,37080
112947,2005,1500,1.0,38700
112947,2007,48000,1.0,61540
112947,2009,21500,1.0,30590
112947,2011,69070,1.0,81870
112948,2003,0,2.0,3500
112948,2005,0,2.0,100
112948,2007,35000,2.0,46000
112948,2009,500,2.0,1500
112948,2011,5000,2.0,28000
112951,2003,4450,2.0,4450
112951,2005,5100,4.0,5100
112951,2007,9500,4.0,9500
112951,2009,12000,4.0,12000
112951,2011,22000,4.0,37000
112952,2003,43000,4.0,43000
112952,2005,9000,4.0,9000
112952,2007,1000,2.0,1000
112952,2009,1000,2.0,1000
112952,2011,1290,2.0,1290
112954,2003,1000,4.0,1018
112954,2005,500,4.0,518
112954,2007,1700,4.0,1718
112954,2009,2500,4.0,2518
112954,2011,nan,nan,nan
112955,2003,27857.142578125,2.0,37500
112955,2005,50375,2.0,62000
112955,2007,51380.28125,2.0,96000
112955,2009,97307.6953125,2.0,103500
112955,2011,100568.1796875,2.0,118000
112957,2003,4000,4.0,4000
112957,2005, ,4.0, 
112957,2007,900,4.0,900
112957,2009,1000,2.0,1000
112957,2011, ,4.0, 
112961,2003,100,4.0,49100
112961,2005,10000,4.0,95020
112961,2007,nan,nan,nan
112961,2009,nan,nan,nan
112961,2011,nan,nan,nan
112962,2003,45000,2.0,49400
112962,2005,nan,nan,nan
112962,2007,nan,nan,nan
112962,2009,nan,nan,nan
112962,2011,nan,nan,nan
112963,2003,3000,0.0,23050
112963,2005,6836.87939453125,0.0,24100
112963,2007,14318.9658203125,0.0,30200
112963,2009,12000,0.0,28000
112963,2011,5000,0.0,5000
112964,2003,50000,1.0,55000
112964,2005,110000,1.0,116000
112964,2007,100000,1.0,107000
112964,2009,100000,-2.0,121000
112964,2011,52600,1.0,152600
112968,2003,29532.57421875,0.0,41721
112968,2005,27700,0.0,38701
112968,2007,17000,0.0,24301
112968,2009,16584.9453125,0.0,21401
112968,2011,62000,0.0,81100
112969,2003,0,2.0,100
112969,2005,0,2.0,0
112969,2007,0,2.0,0
112969,2009,2000,2.0,2000
112969,2011,4000,2.0,4000
112971,2003,4700,2.0,6000
112971,2005,420,2.0,600
112971,2007, ,2.0, 
112971,2009,11000,2.0,13100
112971,2011, ,2.0, 
112972,2003,5,4.0,5
112972,2005,0,4.0,0
112972,2007,0,4.0,0
112972,2009,150,4.0,150
112972,2011,0,4.0,0
112974,2003,28000,0.0,36100
112974,2005,41000,0.0,52500
112974,2007,143684.203125,0.0,157500
112974,2009,166880.34375,0.0,177500
112974,2011,nan,nan,nan
112975,2003,4000,2.0,4000
112975,2005,13500,2.0,13501
112975,2007,2000,2.0,2000
112975,2009,18000,2.0,18000
112975,2011,3000,2.0,3000
112976,2003,3000,0.0,3040
112976,2005,3800,0.0,3840
112976,2007,1700,0.0,1740
112976,2009,3000,-2.0,3000
112976,2011,2150,0.0,2150
112977,2003,15700,2.0,16600
112977,2005,24000,2.0,26700
112977,2007,20000,2.0,21207
112977,2009,59000,2.0,77120
112977,2011,2000,2.0,2218
112979,2003,59000,1.0,77550
112979,2005,20000,1.0,33100
112979,2007,35111,1.0,111611
112979,2009,9700,1.0,12105
112979,2011,68000,1.0,73100
112991,2003,4000,4.0,4000
112991,2005,1900,4.0,1900
112991,2007,4000,2.0,4000
112991,2009,2200,4.0,2200
112991,2011,5000,4.0,5000
112992,2003,9400,0.0,33500
112992,2005,81000,0.0,103500
112992,2007,35040,0.0,49240
112992,2009,9000,0.0,9000
112992,2011,54100,0.0,202100
112993,2003,52000,0.0,172000
112993,2005,167809.03125,0.0,537902
112993,2007,43000,0.0,153000
112993,2009,45000,0.0,83000
112993,2011,45000,0.0,115000
112994,2003,5000,0.0,11600
112994,2005,64000,0.0,68505
112994,2007,81000,0.0,86020
112994,2009,190000,0.0,193015
112994,2011,67000,0.0,121505
112998,2003,29500,0.0,29500
112998,2005,39500,0.0,41300
112998,2007,48000,0.0,50000
112998,2009,91000,0.0,92000
112998,2011,52600,1.0,52600
112999,2003,23000,4.0,77300
112999,2005,6000,4.0,39400
112999,2007,0,4.0,35500
112999,2009,25000,4.0,25300
112999,2011,11000,4.0,66000
113004,2003,19000,2.0,20000
113004,2005,18244,2.0,19326
113004,2007,13700,2.0,13790
113004,2009,19400,2.0,19483
113004,2011,25000,2.0,25000
113005,2003,16300,4.0,26300
113005,2005,29200,4.0,34200
113005,2007,39000,4.0,45000
113005,2009,37000,4.0,40700
113005,2011,38000,4.0,41200
113006,2003,168000,0.0,168640
113006,2005,12000,0.0,32600
113006,2007,59000,0.0,62050
113006,2009,11000,0.0,33229
113006,2011,46000,0.0,46100
113007,2003,115000,0.0,464500
113007,2005,42000,0.0,180000
113007,2007,57400,0.0,70500
113007,2009,13500,0.0,23500
113007,2011,30000,0.0,74000
113009,2003,500,4.0,700
113009,2005,4000,4.0,4000
113009,2007,5000,4.0,5000
113009,2009,5000,2.0,5000
113009,2011,5000,4.0,5000
113012,2003,96145.8515625,0.0,3296064
113012,2005,103012.046875,0.0,6840000
113012,2007,0,0.0,10000
113012,2009,1250000,0.0,1350000
113012,2011,2090,0.0,614494
113013,2003,40000,2.0,130100
113013,2005,154300,2.0,173310
113013,2007,nan,nan,nan
113013,2009,nan,nan,nan
113013,2011,nan,nan,nan
113015,2003,46640,2.0,85400
113015,2005,100000,2.0,157000
113015,2007,65051,2.0,105561
113015,2009,8017,2.0,49677
113015,2011,55000,2.0,93328
113022,2003,3660,4.0,5815
113022,2005,3000,4.0,8100
113022,2007,14000,4.0,14000
113022,2009,2000,4.0,17000
113022,2011,3000,2.0,9000
113025,2003, ,0.0, 
113025,2005,2200,0.0,2200
113025,2007,2000,0.0,2000
113025,2009,2000,0.0,2000
113025,2011,1700,0.0,1700
113029,2003,37658.703125,0.0,46101
113029,2005,3461.16870117188,0.0,3601
113029,2007,nan,nan,nan
113029,2009,nan,nan,nan
113029,2011,nan,nan,nan
113030,2003,421000,2.0,516705
113030,2005,200000,2.0,200000
113030,2007,262000,2.0,302005
113030,2009,301000,2.0,499105
113030,2011,320000,2.0,358205
113031,2003,3800,0.0,6800
113031,2005,14200,0.0,45200
113031,2007,8500,0.0,68500
113031,2009,12000,0.0,23000
113031,2011,7000,0.0,72000
113034,2003,5680,0.0,13685
113034,2005,92000,0.0,229235
113034,2007,115337.703125,0.0,209260
113034,2009,75800,0.0,194810
113034,2011,58000,0.0,124260
113035,2003,55800,2.0,55850
113035,2005,60186,2.0,60186
113035,2007,55254,2.0,55254
113035,2009,40587,2.0,40637
113035,2011,56600,2.0,56600
113036,2003,4500,0.0,4500
113036,2005,0,0.0,0
113036,2007,19000,0.0,19000
113036,2009,10000,0.0,10000
113036,2011,8000,0.0,8000
113040,2003,0,0.0,10
113040,2005,100,0.0,100
113040,2007,2000,0.0,2000
113040,2009,3050,0.0,3060
113040,2011,3300,0.0,3310
113042,2003,10333.3330078125,0.0,12400
113042,2005,29583.33203125,0.0,71000
113042,2007, ,0.0, 
113042,2009, ,0.0, 
113042,2011,52814.32421875,0.0,83004
113045,2003,800,2.0,800
113045,2005,3,2.0,3
113045,2007,300,2.0,300
113045,2009,600,2.0,600
113045,2011,300,2.0,300
113046,2003,20000,1.0,26080
113046,2005,24297,1.0,32297
113046,2007,20600,1.0,27600
113046,2009,52000,1.0,54000
113046,2011,nan,nan,nan
113047,2003,3000,2.0,3000
113047,2005,128,2.0,128
113047,2007,3275,2.0,3275
113047,2009,4200,2.0,4200
113047,2011,5000,2.0,5000
113048,2003,16904.76171875,1.0,35500
113048,2005,4000,1.0,13700
113048,2007,12000,1.0,16000
113048,2009,16000,1.0,47600
113048,2011,15000,1.0,81500
113050,2003,960,3.0,960
113050,2005,350,3.0,6450
113050,2007,0,3.0,3000
113050,2009,3600,3.0,5600
113050,2011,3000,3.0,3500
113053,2003,5000,0.0,5000
113053,2005,8500,0.0,31010
113053,2007,24960.080078125,0.0,25010
113053,2009,13200,0.0,13410
113053,2011,8025,2.0,8025
113055,2003,18000,4.0,18000
113055,2005,15000,4.0,15090
113055,2007,9000,4.0,16100
113055,2009,15000,4.0,15200
113055,2011,6000,2.0,6200
113057,2003,10000,4.0,81130
113057,2005,8000,4.0,49200
113057,2007,6000,4.0,14000
113057,2009,14000,4.0,164300
113057,2011,12400,4.0,30650
113059,2003,22800,2.0,37800
113059,2005,nan,nan,nan
113059,2007,nan,nan,nan
113059,2009,nan,nan,nan
113059,2011,nan,nan,nan
113061,2003,6500,2.0,208505
113061,2005,5883.306640625,2.0,606010
113061,2007,25613.0078125,2.0,319010
113061,2009,19311.00390625,2.0,1009000
113061,2011,5000,2.0,253136
113064,2003,75000,2.0,220000
113064,2005,46000,2.0,276000
113064,2007,58000,2.0,217000
113064,2009,70157.4765625,2.0,162000
113064,2011,38000,2.0,243000
113065,2003,10000,1.0,10000
113065,2005,9000,1.0,9000
113065,2007,18500,1.0,18500
113065,2009,16000,1.0,16000
113065,2011,nan,nan,nan
113066,2003,30000,0.0,31000
113066,2005,37000,0.0,45000
113066,2007,24000,0.0,35000
113066,2009,21300,0.0,24930
113066,2011,20250,1.0,20250
113067,2003,40000,3.0,40000
113067,2005,96000,3.0,96000
113067,2007,5000,3.0,5000
113067,2009,600,3.0,600
113067,2011,800,3.0,820
113069,2003,35000,2.0,35000
113069,2005,36000,2.0,36000
113069,2007,70000,2.0,70001
113069,2009,48000,2.0,48000
113069,2011,31000,2.0,31000
113072,2003,18000,0.0,19000
113072,2005,32500,0.0,83600
113072,2007,60000,0.0,131000
113072,2009,4500,0.0,4500
113072,2011,8200,-2.0,8200
113073,2003,0,0.0,0
113073,2005,0,0.0,0
113073,2007,0,0.0,0
113073,2009,20,0.0,20
113073,2011,10,0.0,10
113077,2003,7300,2.0,7300
113077,2005,0,2.0,0
113077,2007,3700,2.0,3700
113077,2009,3500,2.0,3600
113077,2011,13000,2.0,13000
113078,2003,600,1.0,1296
113078,2005,4200,1.0,5400
113078,2007,4500,1.0,4500
113078,2009,4500,1.0,4500
113078,2011,6300,1.0,6300
113087,2003,22000,0.0,114010
113087,2005,33620.75,0.0,259660.59375
113087,2007,51000,0.0,96500
113087,2009,47400,0.0,108480
113087,2011,15700,0.0,16750
113088,2003,19600,0.0,30550
113088,2005,36411,0.0,36619
113088,2007,27080,0.0,27080
113088,2009,6595,0.0,6595
113088,2011,23637,0.0,23637
113092,2003,4000,0.0,24000
113092,2005,12500,0.0,12510
113092,2007,9000,0.0,97456
113092,2009,18700,0.0,88700
113092,2011,67500,0.0,67500
113093,2003,0,2.0,0
113093,2005,0,2.0,0
113093,2007,0,2.0,0
113093,2009,1000,2.0,1000
113093,2011,0,2.0,0
113094,2003,40000,2.0,40000
113094,2005,96000,2.0,96000
113094,2007,5000,2.0,5000
113094,2009,600,2.0,600
113094,2011,800,2.0,820
113098,2003,0,0.0,0
113098,2005,900,0.0,900
113098,2007,750,0.0,752
113098,2009,900,0.0,900
113098,2011,1565,0.0,1567
114023,2003,nan,nan,nan
114023,2005,nan,nan,nan
114023,2007,nan,nan,nan
114023,2009,nan,nan,nan
114023,2011,nan,nan,nan
114064,2003,nan,nan,nan
114064,2005,nan,nan,nan
114064,2007,nan,nan,nan
114064,2009,8500,-2.0,8500
114064,2011,15000,-2.0,15000
114081,2003,nan,nan,nan
114081,2005,15000,2.0,92828
114081,2007,10000,2.0,10000
114081,2009,11959,2.0,11959
114081,2011,17000,2.0,17500
114131,2003,nan,nan,nan
114131,2005,nan,nan,nan
114131,2007,nan,nan,nan
114131,2009,nan,nan,nan
114131,2011,3200,-2.0,3700
